language,url
Suki,https://aclanthology.org/2020.vardial-1.21
Romanian,https://aclanthology.org/2020.vardial-1.22
German,https://aclanthology.org/2020.vardial-1.23
Moldavian,https://aclanthology.org/2020.vardial-1.25
Romanian,https://aclanthology.org/2020.vardial-1.25
Tagalog,https://aclanthology.org/2020.udw-1.2
Faroese,https://aclanthology.org/2020.udw-1.3
Icelandic,https://aclanthology.org/2020.udw-1.3
German,https://aclanthology.org/2020.udw-1.4
One,https://aclanthology.org/2020.udw-1.4
Russian,https://aclanthology.org/2020.udw-1.4
French,https://aclanthology.org/2020.udw-1.5
Wolof,https://aclanthology.org/2020.udw-1.5
Wolof,https://aclanthology.org/2020.udw-1.7
Even,https://aclanthology.org/2020.udw-1.8
Dutch,https://aclanthology.org/2020.udw-1.10
English,https://aclanthology.org/2020.udw-1.10
German,https://aclanthology.org/2020.udw-1.10
Italian,https://aclanthology.org/2020.udw-1.10
One,https://aclanthology.org/2020.udw-1.10
So,https://aclanthology.org/2020.udw-1.10
German,https://aclanthology.org/2020.udw-1.11
English,https://aclanthology.org/2020.udw-1.12
Japanese,https://aclanthology.org/2020.udw-1.12
Korean,https://aclanthology.org/2020.udw-1.12
English,https://aclanthology.org/2020.udw-1.13
Irish,https://aclanthology.org/2020.udw-1.15
Irish,https://aclanthology.org/2020.udw-1.17
Manx,https://aclanthology.org/2020.udw-1.17
One,https://aclanthology.org/2020.udw-1.17
One,https://aclanthology.org/2020.udw-1.18
Albanian,https://aclanthology.org/2020.udw-1.20
Laz,https://aclanthology.org/2020.udw-1.21
Chukchi,https://aclanthology.org/2020.udw-1.22
English,https://aclanthology.org/2020.udw-1.22
Russian,https://aclanthology.org/2020.udw-1.22
So,https://aclanthology.org/2020.udw-1.23
English,https://aclanthology.org/2020.trac-1.1
Hindi,https://aclanthology.org/2020.trac-1.1
English,https://aclanthology.org/2020.trac-1.4
One,https://aclanthology.org/2020.trac-1.4
One,https://aclanthology.org/2020.trac-1.5
Day,https://aclanthology.org/2020.trac-1.6
Even,https://aclanthology.org/2020.trac-1.6
One,https://aclanthology.org/2020.trac-1.7
English,https://aclanthology.org/2020.trac-1.8
English,https://aclanthology.org/2020.trac-1.9
English,https://aclanthology.org/2020.trac-1.10
English,https://aclanthology.org/2020.trac-1.11
English,https://aclanthology.org/2020.trac-1.12
Hindi,https://aclanthology.org/2020.trac-1.12
Bengali,https://aclanthology.org/2020.trac-1.14
English,https://aclanthology.org/2020.trac-1.14
Hindi,https://aclanthology.org/2020.trac-1.14
Bengali,https://aclanthology.org/2020.trac-1.15
English,https://aclanthology.org/2020.trac-1.15
Hindi,https://aclanthology.org/2020.trac-1.15
English,https://aclanthology.org/2020.trac-1.16
Bengali,https://aclanthology.org/2020.trac-1.17
English,https://aclanthology.org/2020.trac-1.17
Hindi,https://aclanthology.org/2020.trac-1.17
English,https://aclanthology.org/2020.trac-1.18
Hindi,https://aclanthology.org/2020.trac-1.18
English,https://aclanthology.org/2020.trac-1.19
Bengali,https://aclanthology.org/2020.trac-1.20
English,https://aclanthology.org/2020.trac-1.20
Hindi,https://aclanthology.org/2020.trac-1.20
One,https://aclanthology.org/2020.trac-1.20
Spanish,https://aclanthology.org/2020.trac-1.21
Even,https://aclanthology.org/2020.trac-1.22
So,https://aclanthology.org/2020.trac-1.22
So,https://aclanthology.org/2020.trac-1.24
English,https://aclanthology.org/2020.trac-1.25
Hindi,https://aclanthology.org/2020.trac-1.25
Even,https://aclanthology.org/2020.tacl-1.5
English,https://aclanthology.org/2020.tacl-1.9
English,https://aclanthology.org/2020.tacl-1.10
Even,https://aclanthology.org/2020.tacl-1.15
English,https://aclanthology.org/2020.tacl-1.17
So,https://aclanthology.org/2020.tacl-1.18
English,https://aclanthology.org/2020.tacl-1.22
English,https://aclanthology.org/2020.tacl-1.24
So,https://aclanthology.org/2020.tacl-1.24
English,https://aclanthology.org/2020.tacl-1.25
Even,https://aclanthology.org/2020.tacl-1.29
Even,https://aclanthology.org/2020.tacl-1.37
So,https://aclanthology.org/2020.tacl-1.41
One,https://aclanthology.org/2020.tacl-1.43
Even,https://aclanthology.org/2020.tacl-1.45
One,https://aclanthology.org/2020.tacl-1.46
So,https://aclanthology.org/2020.tacl-1.48
Even,https://aclanthology.org/2020.tacl-1.50
!Xóõ,https://aclanthology.org/2020.tacl-1.51
Even,https://aclanthology.org/2020.tacl-1.52
!Xóõ,https://aclanthology.org/2020.sustainlp-1.2
One,https://aclanthology.org/2020.sustainlp-1.4
One,https://aclanthology.org/2020.sustainlp-1.8
So,https://aclanthology.org/2020.sustainlp-1.9
!Xóõ,https://aclanthology.org/2020.sustainlp-1.9
!Xóõ,https://aclanthology.org/2020.sustainlp-1.11
Day,https://aclanthology.org/2020.sustainlp-1.17
!Xóõ,https://aclanthology.org/2020.sustainlp-1.17
!Xóõ,https://aclanthology.org/2020.sustainlp-1.20
One,https://aclanthology.org/2020.sustainlp-1.22
One,https://aclanthology.org/2020.stoc-1.3
One,https://aclanthology.org/2020.stoc-1.4
English,https://aclanthology.org/2020.stoc-1.6
Even,https://aclanthology.org/2020.stoc-1.7
One,https://aclanthology.org/2020.starsem-1.2
English,https://aclanthology.org/2020.starsem-1.4
Even,https://aclanthology.org/2020.starsem-1.4
One,https://aclanthology.org/2020.starsem-1.4
French,https://aclanthology.org/2020.starsem-1.6
English,https://aclanthology.org/2020.starsem-1.7
Mandarin,https://aclanthology.org/2020.starsem-1.7
One,https://aclanthology.org/2020.starsem-1.7
So,https://aclanthology.org/2020.starsem-1.7
One,https://aclanthology.org/2020.starsem-1.8
One,https://aclanthology.org/2020.starsem-1.9
Even,https://aclanthology.org/2020.starsem-1.10
One,https://aclanthology.org/2020.starsem-1.12
Pisa,https://aclanthology.org/2020.starsem-1.14
One,https://aclanthology.org/2020.starsem-1.17
One,https://aclanthology.org/2020.spnlp-1.7
!Xóõ,https://aclanthology.org/2020.spnlp-1.10
Even,https://aclanthology.org/2020.spnlp-1.12
So,https://aclanthology.org/2020.spnlp-1.12
Japanese,https://aclanthology.org/2020.splu-1.1
Wu,https://aclanthology.org/2020.splu-1.2
One,https://aclanthology.org/2020.splu-1.4
English,https://aclanthology.org/2020.splu-1.5
English,https://aclanthology.org/2020.socialnlp-1.2
One,https://aclanthology.org/2020.socialnlp-1.2
English,https://aclanthology.org/2020.socialnlp-1.4
German,https://aclanthology.org/2020.socialnlp-1.4
Italian,https://aclanthology.org/2020.socialnlp-1.4
Korean,https://aclanthology.org/2020.socialnlp-1.4
!Xóõ,https://aclanthology.org/2020.socialnlp-1.5
German,https://aclanthology.org/2020.smm4h-1.3
French,https://aclanthology.org/2020.smm4h-1.4
Russian,https://aclanthology.org/2020.smm4h-1.4
Russian,https://aclanthology.org/2020.smm4h-1.7
English,https://aclanthology.org/2020.smm4h-1.8
Russian,https://aclanthology.org/2020.smm4h-1.8
English,https://aclanthology.org/2020.smm4h-1.10
One,https://aclanthology.org/2020.smm4h-1.14
English,https://aclanthology.org/2020.smm4h-1.16
English,https://aclanthology.org/2020.smm4h-1.17
Russian,https://aclanthology.org/2020.smm4h-1.17
English,https://aclanthology.org/2020.smm4h-1.18
English,https://aclanthology.org/2020.smm4h-1.24
French,https://aclanthology.org/2020.smm4h-1.24
One,https://aclanthology.org/2020.smm4h-1.24
French,https://aclanthology.org/2020.smm4h-1.25
English,https://aclanthology.org/2020.smm4h-1.26
English,https://aclanthology.org/2020.smm4h-1.28
English,https://aclanthology.org/2020.smm4h-1.29
Irish,https://aclanthology.org/2020.sltu-1.1
Basque,https://aclanthology.org/2020.sltu-1.3
Catalan,https://aclanthology.org/2020.sltu-1.3
Galician,https://aclanthology.org/2020.sltu-1.3
Maori,https://aclanthology.org/2020.sltu-1.4
One,https://aclanthology.org/2020.sltu-1.4
So,https://aclanthology.org/2020.sltu-1.4
Danish,https://aclanthology.org/2020.sltu-1.6
English,https://aclanthology.org/2020.sltu-1.6
Estonian,https://aclanthology.org/2020.sltu-1.6
Finnish,https://aclanthology.org/2020.sltu-1.6
Norwegian,https://aclanthology.org/2020.sltu-1.6
Swedish,https://aclanthology.org/2020.sltu-1.6
French,https://aclanthology.org/2020.sltu-1.8
Occitan,https://aclanthology.org/2020.sltu-1.8
One,https://aclanthology.org/2020.sltu-1.8
Amharic,https://aclanthology.org/2020.sltu-1.9
English,https://aclanthology.org/2020.sltu-1.9
Mandarin,https://aclanthology.org/2020.sltu-1.9
Even,https://aclanthology.org/2020.sltu-1.10
Cree (Plains),https://aclanthology.org/2020.sltu-1.12
German,https://aclanthology.org/2020.sltu-1.13
Low German,https://aclanthology.org/2020.sltu-1.13
Somali,https://aclanthology.org/2020.sltu-1.13
Swahili,https://aclanthology.org/2020.sltu-1.13
Tagalog,https://aclanthology.org/2020.sltu-1.13
So,https://aclanthology.org/2020.sltu-1.14
Seneca,https://aclanthology.org/2020.sltu-1.17
Balinese,https://aclanthology.org/2020.sltu-1.18
Even,https://aclanthology.org/2020.sltu-1.18
Indonesian,https://aclanthology.org/2020.sltu-1.18
Javanese,https://aclanthology.org/2020.sltu-1.18
One,https://aclanthology.org/2020.sltu-1.18
Sundanese,https://aclanthology.org/2020.sltu-1.18
English,https://aclanthology.org/2020.sltu-1.19
Even,https://aclanthology.org/2020.sltu-1.22
One,https://aclanthology.org/2020.sltu-1.22
Hindi,https://aclanthology.org/2020.sltu-1.23
Nepali,https://aclanthology.org/2020.sltu-1.23
One,https://aclanthology.org/2020.sltu-1.24
Indonesian,https://aclanthology.org/2020.sltu-1.26
Welsh,https://aclanthology.org/2020.sltu-1.27
One,https://aclanthology.org/2020.sltu-1.28
Tamil,https://aclanthology.org/2020.sltu-1.28
One,https://aclanthology.org/2020.sltu-1.29
Romanian,https://aclanthology.org/2020.sltu-1.31
Cornish,https://aclanthology.org/2020.sltu-1.32
So,https://aclanthology.org/2020.sltu-1.32
Welsh,https://aclanthology.org/2020.sltu-1.32
So,https://aclanthology.org/2020.sltu-1.33
Thai,https://aclanthology.org/2020.sltu-1.33
One,https://aclanthology.org/2020.sltu-1.35
Kazakh,https://aclanthology.org/2020.sltu-1.36
One,https://aclanthology.org/2020.sltu-1.37
Wolaytta,https://aclanthology.org/2020.sltu-1.37
Turkish,https://aclanthology.org/2020.sltu-1.38
Uyghur,https://aclanthology.org/2020.sltu-1.38
English,https://aclanthology.org/2020.sltu-1.39
English,https://aclanthology.org/2020.sltu-1.40
Urdu,https://aclanthology.org/2020.sltu-1.40
Akan,https://aclanthology.org/2020.sltu-1.41
English,https://aclanthology.org/2020.sltu-1.41
One,https://aclanthology.org/2020.sltu-1.41
Amharic,https://aclanthology.org/2020.sltu-1.42
Even,https://aclanthology.org/2020.sltu-1.42
One,https://aclanthology.org/2020.sltu-1.42
Even,https://aclanthology.org/2020.sltu-1.43
One,https://aclanthology.org/2020.sltu-1.47
Arapaho,https://aclanthology.org/2020.sltu-1.48
Cayuga,https://aclanthology.org/2020.sltu-1.48
Irish,https://aclanthology.org/2020.sltu-1.48
Kwakw'ala,https://aclanthology.org/2020.sltu-1.48
Seneca,https://aclanthology.org/2020.sltu-1.48
Assamese,https://aclanthology.org/2020.sltu-1.49
Bengali,https://aclanthology.org/2020.sltu-1.49
Gujarati,https://aclanthology.org/2020.sltu-1.49
Hindi,https://aclanthology.org/2020.sltu-1.49
Konkani,https://aclanthology.org/2020.sltu-1.49
Kannada,https://aclanthology.org/2020.sltu-1.49
Marathi,https://aclanthology.org/2020.sltu-1.49
Malayalam,https://aclanthology.org/2020.sltu-1.49
Nepali,https://aclanthology.org/2020.sltu-1.49
Telugu,https://aclanthology.org/2020.sltu-1.49
Tamil,https://aclanthology.org/2020.sltu-1.49
Cantonese,https://aclanthology.org/2020.sltu-1.50
Even,https://aclanthology.org/2020.sltu-1.51
One,https://aclanthology.org/2020.sltu-1.51
Turkish,https://aclanthology.org/2020.sltu-1.52
Even,https://aclanthology.org/2020.sigtyp-1.1
One,https://aclanthology.org/2020.sigtyp-1.1
One,https://aclanthology.org/2020.sigtyp-1.2
Even,https://aclanthology.org/2020.sigtyp-1.6
Even,https://aclanthology.org/2020.signlang-1.1
French,https://aclanthology.org/2020.signlang-1.2
Japanese,https://aclanthology.org/2020.signlang-1.3
One,https://aclanthology.org/2020.signlang-1.3
So,https://aclanthology.org/2020.signlang-1.5
One,https://aclanthology.org/2020.signlang-1.6
Portuguese,https://aclanthology.org/2020.signlang-1.6
English,https://aclanthology.org/2020.signlang-1.7
Galician,https://aclanthology.org/2020.signlang-1.8
So,https://aclanthology.org/2020.signlang-1.8
Spanish,https://aclanthology.org/2020.signlang-1.8
English,https://aclanthology.org/2020.signlang-1.12
Even,https://aclanthology.org/2020.signlang-1.12
German,https://aclanthology.org/2020.signlang-1.12
German,https://aclanthology.org/2020.signlang-1.13
American Sign Language,https://aclanthology.org/2020.signlang-1.14
Czech,https://aclanthology.org/2020.signlang-1.16
One,https://aclanthology.org/2020.signlang-1.17
One,https://aclanthology.org/2020.signlang-1.19
Danish,https://aclanthology.org/2020.signlang-1.20
Greek Sign Language,https://aclanthology.org/2020.signlang-1.20
One,https://aclanthology.org/2020.signlang-1.21
British Sign Language,https://aclanthology.org/2020.signlang-1.22
One,https://aclanthology.org/2020.signlang-1.23
So,https://aclanthology.org/2020.signlang-1.23
American Sign Language,https://aclanthology.org/2020.signlang-1.24
American Sign Language,https://aclanthology.org/2020.signlang-1.25
One,https://aclanthology.org/2020.signlang-1.27
Russian Sign Language,https://aclanthology.org/2020.signlang-1.27
Russian,https://aclanthology.org/2020.signlang-1.27
French,https://aclanthology.org/2020.signlang-1.28
Swedish,https://aclanthology.org/2020.signlang-1.29
Turkish,https://aclanthology.org/2020.signlang-1.30
Finnish,https://aclanthology.org/2020.signlang-1.32
Finnish Sign Language,https://aclanthology.org/2020.signlang-1.32
One,https://aclanthology.org/2020.signlang-1.32
Even,https://aclanthology.org/2020.signlang-1.33
Even,https://aclanthology.org/2020.signlang-1.35
American Sign Language,https://aclanthology.org/2020.signlang-1.36
English,https://aclanthology.org/2020.signlang-1.36
One,https://aclanthology.org/2020.signlang-1.36
English,https://aclanthology.org/2020.sigmorphon-1.1
Even,https://aclanthology.org/2020.sigmorphon-1.1
Lingala,https://aclanthology.org/2020.sigmorphon-1.1
One,https://aclanthology.org/2020.sigmorphon-1.1
Tagalog,https://aclanthology.org/2020.sigmorphon-1.1
Tajik,https://aclanthology.org/2020.sigmorphon-1.1
Zarma,https://aclanthology.org/2020.sigmorphon-1.1
So,https://aclanthology.org/2020.sigmorphon-1.3
Even,https://aclanthology.org/2020.sigmorphon-1.7
Bulgarian,https://aclanthology.org/2020.sigmorphon-1.9
Kannada,https://aclanthology.org/2020.sigmorphon-1.9
Greek (Modern),https://aclanthology.org/2020.sigmorphon-1.13
Lithuanian,https://aclanthology.org/2020.sigmorphon-1.13
One,https://aclanthology.org/2020.sigmorphon-1.14
Illinois,https://aclanthology.org/2020.sigmorphon-1.15
One,https://aclanthology.org/2020.sigmorphon-1.16
One,https://aclanthology.org/2020.sigmorphon-1.17
Even,https://aclanthology.org/2020.sigmorphon-1.20
One,https://aclanthology.org/2020.sigmorphon-1.20
Even,https://aclanthology.org/2020.sigmorphon-1.22
One,https://aclanthology.org/2020.sigmorphon-1.22
One,https://aclanthology.org/2020.sigmorphon-1.23
Hebrew (Modern),https://aclanthology.org/2020.sigmorphon-1.24
Cantonese,https://aclanthology.org/2020.sigmorphon-1.26
Mandarin,https://aclanthology.org/2020.sigmorphon-1.26
One,https://aclanthology.org/2020.sigmorphon-1.29
So,https://aclanthology.org/2020.sigmorphon-1.29
One,https://aclanthology.org/2020.sigdial-1.1
One,https://aclanthology.org/2020.sigdial-1.3
One,https://aclanthology.org/2020.sigdial-1.4
One,https://aclanthology.org/2020.sigdial-1.9
One,https://aclanthology.org/2020.sigdial-1.12
Even,https://aclanthology.org/2020.sigdial-1.20
So,https://aclanthology.org/2020.sigdial-1.23
Even,https://aclanthology.org/2020.sigdial-1.29
One,https://aclanthology.org/2020.sigdial-1.30
One,https://aclanthology.org/2020.sigdial-1.36
One,https://aclanthology.org/2020.sigdial-1.39
English,https://aclanthology.org/2020.semeval-1.1
German,https://aclanthology.org/2020.semeval-1.1
Swedish,https://aclanthology.org/2020.semeval-1.1
English,https://aclanthology.org/2020.semeval-1.3
Finnish,https://aclanthology.org/2020.semeval-1.3
One,https://aclanthology.org/2020.semeval-1.3
Slovene,https://aclanthology.org/2020.semeval-1.3
English,https://aclanthology.org/2020.semeval-1.4
German,https://aclanthology.org/2020.semeval-1.4
Swedish,https://aclanthology.org/2020.semeval-1.4
English,https://aclanthology.org/2020.semeval-1.9
German,https://aclanthology.org/2020.semeval-1.9
Swedish,https://aclanthology.org/2020.semeval-1.9
English,https://aclanthology.org/2020.semeval-1.15
Italian,https://aclanthology.org/2020.semeval-1.15
Finnish,https://aclanthology.org/2020.semeval-1.16
English,https://aclanthology.org/2020.semeval-1.17
Finnish,https://aclanthology.org/2020.semeval-1.17
One,https://aclanthology.org/2020.semeval-1.17
English,https://aclanthology.org/2020.semeval-1.18
Finnish,https://aclanthology.org/2020.semeval-1.18
One,https://aclanthology.org/2020.semeval-1.19
English,https://aclanthology.org/2020.semeval-1.22
German,https://aclanthology.org/2020.semeval-1.22
Swedish,https://aclanthology.org/2020.semeval-1.22
One,https://aclanthology.org/2020.semeval-1.23
English,https://aclanthology.org/2020.semeval-1.24
German,https://aclanthology.org/2020.semeval-1.24
Swedish,https://aclanthology.org/2020.semeval-1.24
One,https://aclanthology.org/2020.semeval-1.25
English,https://aclanthology.org/2020.semeval-1.28
German,https://aclanthology.org/2020.semeval-1.28
Swedish,https://aclanthology.org/2020.semeval-1.28
English,https://aclanthology.org/2020.semeval-1.30
