wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives,Collected_language,N_tokens,N_symbols
acm,acv,achu1247,Achumawi,41.5,-121.0,Palaihnihan,Hokan,North America,US,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,4 Uvular stops and continuants,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,,2 Simple tone system,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,6 No gender distinctions,,,,1 No adpositions,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,2 SVO,1 SV,2 VO,6 No dominant order,2 Prepositions,,,,,,,,,,4 VO and Prepositions,,,,,2 Accusative,,5 Both the A and P arguments,2 No zero realization,5 A and P are fused,,,2 Absent,,,,,3 Negative auxiliary verb,2 Asymmetric,1 A/Fin,,,,3 Mixed,1 Different,1 Impossible,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,4 None,,,,,7 No SVNegO,,,,21 Other,,,,,,,,,,4 No SVONeg,,,,,11 Other NegV,,1 NegV,,,1 NegV,,,,,,,,4 None,,,,,,,,,,,,,0,0,0
acn,acn,acha1249,Achang,25.0,98.5,Burmese-Lolo,Sino-Tibetan,Eurasia,CN MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,3 No dominant order,2 Noun-Demonstrative,2 Noun-Numeral,2 Relative clause-Noun,,2 Final,2 Not initial interrogative phrase,,1 OV and Postpositions,1 OV and RelN,5 Other,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Relative clause-Noun (RelN) dominant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
aco,kjq,west2632,Acoma,34.9166666667,-107.583333333,Keresan,Keresan,North America,US,5 Large,2 Average (5-6),5 High,1 No voicing contrast,1 Other,1 None,6 Ejectives and glottalized resonants,1 No laterals,3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,5 'Th' sounds,1 Exclusively concatenative,5 No case,3 4-5 categories per word,1 Head marking,1 Head marking,1 Head-marking,4 Equal prefixing and suffixing,,1 No case marking,3 Not syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,"4 All nouns, always optional",1 No independent subject pronouns,4 No associative plural,5 No definite or indefinite article,5 No definite or indefinite article,1 No 'we',2 'We' the same as 'I',3 Three-way contrast,1 Identical,,,1 No politeness distinction,1 Interrogative-based,,2 No person marking,1 No morphological case-marking,1 No case-marking,,2 Differentiation,"5 First/one-th, two-th, three-th",,1 Absent,,1 Possessive prefixes,1 Exists,1 No possessive classification,,,,,1 Identity,2 No grammatical marking,4 No past tense,2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,3 No overlap,3 Direct and indirect,2 Verbal affix or clitic,4 None,1 None,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,1 Postpositions,1 Genitive-Noun,3 No dominant order,1 Demonstrative-Noun,3 No dominant order,,,,,1 Initial subordinator word,5 Other,5 Other,5 Other,1 Neutral,,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,5 A and P are fused,,,2 Absent,1 Implicit patient,3 Benefactive and other; both bases,,,2 Negative particle,3 Both,3 A/Cat,,,,1 Verbal encoding,1 Different,1 Impossible,,1 Relative pronoun,1 Relative pronoun,,,1 Balanced,,1 Balanced,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,,,,,,,,,,,,,,,,,,,,,,,,1 NegV,,,8 Type 1 / Type 4,,,,,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,4 No other roles (= Only benefactive),,2 Non-zero marking,2 TAM+agreement,,,1 None reported,3 Hortative,0,0,0
acu,acu,achu1248,Achuar,-2.66667,-76.0,Jivaroan,Jivaroan,South America,PE,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,1 Maximal system,,,,,,,,,,,1 OV,,,1 Genitive-Noun,,,,,,6 No question particle,,,,,,,,,,,,,,,,,,,,1 Negative affix,,,,2 Interrogative verb morphology,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,2 [V-Neg],,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,4 [V-Neg],,,,,,,,4 None,,,,,,,,,,,,,0,0,0
ada,ads,adam1238,Adamorobe Sign Language,5.83333333333,-0.166666666667,Sign Languages,other,Africa,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Some (2-5),1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
adg,adn,adan1251,Adang,-8.2,124.0,Greater Alor,Timor-Alor-Pantar,Papunesia,ID,,,,,,,,,,,,,,,,,,,,,,,,,,1 Little affixation,,,,,,,9 No plural,,,,2 Demonstrative word used as definite article,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,1 Possessive prefixes,,,,,,,,,,,,5 No tense-aspect inflection,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,3 No dominant order,,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,,,3 Word&OptDoubleNeg,,19 OptDoubleNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,1 NegV,2 (Neg)VNeg,,15 OptDoubleNeg,,2 S(Neg)OVNeg,3 OnlyWithAnotherNeg,17 OptDoubleNeg,,,,4 None,,,,,,,,,,,,,0,0,0
adi,adj,adio1239,Adioukrou,5.41666666667,-4.58333333333,Kwa,Niger-Congo,Africa,CI,,,,,,,,,,,,,,,,,,,,,,,,,,5 Weakly prefixing,,,,,,,1 Plural prefix,,,,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,4 No possessive affixes,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,2 Final,2 Not initial interrogative phrase,5 Mixed,3 VO and Postpositions,4 VO and NRel,4 VO and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,1 Noun-Relative clause (NRel) dominant,,2 Suffix&NoDoubleNeg,,,,20 MorphNeg,,,,8 No SNegVO,,,,,,4 No SVONeg,,,,,6 S[V-Neg]O,,4 None,,,4 [V-Neg],,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,,0,0,0
adk,ano,ando1256,Andoke,-0.666666666667,-72.0,Andoke,Andoke,South America,CO,1 Small,3 Large (7-14),1 Low,2 In plosives alone,4 Missing /g/,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,,1 None,1 Simple,2 Simple tone system,,,,,4 No nasals,1 None,,,,,,,,3 No productive reduplication,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,1 Identity,,,,,,,,,,,1 'And' different from 'with',,,,,,,1 Second singular and second plural,,,,,,,3 Direct and indirect,2 Verbal affix or clitic,,,,,,,1 Postpositions,1 Genitive-Noun,,1 Demonstrative-Noun,,,,,,,,,,,,,,,,,,,,,,,,,1 Symmetric,7 Non-assignable,,,,,,,1 Locational,,,,,,,,,,3 Pure vigesimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
adn,adt,adny1235,Adynyamathanha,-30.5,139.5,Central Pama-Nyungan,Pama-Nyungan,Australia,AU,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,,,,,,,1 Initial subordinator word,5 Other,5 Other,5 Other,,,,,,,,,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
adt,ady,adyg1241,Adyghe (Temirgoy),45.2166666667,39.7,Northwest Caucasian,Northwest Caucasian,Eurasia,RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Unique periphrastic associative plural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Inflectional optative present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
ady,ady,adyg1241,Adyghe (Abzakh),45.2333333333,40.5833333333,Northwest Caucasian,Northwest Caucasian,Eurasia,RU,,,,,,,,,3 No velar nasal,,,,,,,,,,,,,,,,,,,,,,,,,"6 All nouns, always obligatory",,,3 Definite affix,,,,,,,,,,,,,,1 Case suffixes,,,,,,1 Possessive prefixes,,,,,,,,,,,,,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,,2 Noun-Adjective,3 Demonstrative prefix,,,,,,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,,,,1 Predicate negation also present,,,1 Verbal encoding,1 Different,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
adz,adz,adze1240,Adzera,-6.25,146.25,Oceanic,Austronesian,Papunesia,PG,2 Moderately small,1 Small (2-4),4 Moderately high,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,6 No gender distinctions,,,,2 No person marking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,6 No question particle,2 Not initial interrogative phrase,,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,1 Neutral,,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,,,2 Absent,,,,,1 Negative affix,,,,6 Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,19 OptDoubleNeg,,,,4 Prefix&OptDoubleNeg,,,,,9 S[Neg-V]O(Neg),3 OnlyWithAnotherNeg,"6 End, not immed postverbal",,,,15 OptNeg,,2 [Neg-V],5 [Neg-V](Neg),,15 OptDoubleNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,,0,0,0
aea,ale,aleu1260,Aleut (Eastern),54.75,-164.0,Aleut,Eskimo-Aleut,North America,US,3 Average,1 Small (2-4),5 High,3 In fricatives alone,1 Other,4 Uvular stops and continuants,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,5 'Th' sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Maximal system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
aeg,arz,egyp1253,Arabic (Egyptian),30.0,31.0,Semitic,Afro-Asiatic,Africa,EG,4 Moderately large,2 Average (5-6),4 Moderately high,4 In both plosives and fricatives,3 Missing /p/,4 Uvular stops and continuants,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,1 No fixed stress,4 Right-oriented: One of the last three,7 Combined,1 Trochaic,1 All present,4 Pharyngeals,6 Ablaut/concatenative,5 No case,4 6-7 categories per word,4 No marking,4 No marking,5 Inconsistent or other,3 Weakly suffixing,1 Productive full and partial reduplication,1 No case marking,2 Syncretic,2 Two,2 Sex-based,3 Semantic and formal,6 Mixed morphological plural,"6 All nouns, always obligatory",4 Person-number stem,4 No associative plural,3 Definite affix,"4 No indefinite, but definite article",3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,1 Identical,5 Related by gender markers,1 In 3rd person + 1st and/or 2nd person,1 No politeness distinction,2 Generic-noun-based,,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"6 First, two-th, three-th",1 No distributive numerals,1 Absent,,2 Possessive suffixes,2 Absent,1 No possessive classification,,,6 Mixed,1 'And' different from 'with',1 Identity,1 Grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,4 No perfect,4 Mixed type,1 Second singular and second plural,3 Special imperative + normal negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,1 Overlap for both possibility and necessity,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,3 No dominant order,1 Noun-Relative clause,2 Adjective-Degree word,1 Initial,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,2 A precedes P,4 Mixed,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,2 Negative particle,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,1 Locational,2 Nonverbal encoding,2 Identical,2 Possible,,4 Gap,3 Pronoun-retention,2 Subject is expressed overtly,,,,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,1 Words derived from Sinitic cha,,,,,2 [V-Neg],,,1 Noun-Relative clause (NRel) dominant,,6 Suffix&OnlyWithAnotherNeg,,,,19 OptDoubleNeg,,,,7 Type 1 / Type 2,,,,,15 SNeg[V-Neg]O/S[Neg-V-Neg]O,4 No SVONeg,3 Immed preverbal,,,,15 OptNeg,,3 NegV&[Neg-V],14 NegV/[Neg-V-Neg],,15 OptDoubleNeg,,,,,4 No NegSVO,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,3 TAM+agreement+diathesis,4 no antipassive,,1 None reported,2 Imperative,1,157474005,291757288
ael,ayl,liby1240,Arabic (Eastern Libyan),32.0,22.0,Semitic,Afro-Asiatic,Africa,LY,,,,,,,,,,,,,,1 No fixed stress,4 Right-oriented: One of the last three,7 Combined,2 Iambic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
afr,afr,afri1274,Afrikaans,-31.0,22.0,Germanic,Indo-European,Africa,ZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Unique periphrastic associative plural,,,,,2 Two-way contrast,1 Identical,,,,,1 Identical,,,,,1 Identity,"6 First, two-th, three-th",1 No distributive numerals,,,,,,,,,,,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,"2 From 'finish', 'already'",,,,,,,,,2 Indirect only,4 Separate particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,2 Words derived from Min Nan Chinese te,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46495910,126331730
aga,agd,agar1252,Agarabi,-6.16666666667,146.0,Eastern Highlands,Trans-New Guinea,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,3 Weakly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,1 Possessive prefixes,,,,,,,2 Differentiation,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,2 Normal imperative + special negative,,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,,1 Numeral-Noun,,,6 No question particle,,,,,1 OV and AdjN,,,,2 Subject affixes on verb,,,,,,,,,,,,,,,2 Interrogative verb morphology,,,,,,,,4 Desiderative verbal affix,,,,,,,,5 5,2 4.5-5.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
agb,agb,legb1242,Leggbó,6.0,8.0,Cross River,Niger-Congo,Africa,NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Definite word distinct from demonstrative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 SVO,1 SV,2 VO,,,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,,,,,,4 VO and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,20 MorphNeg,,,,,2 Prefix&NoDoubleNeg,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,4 No SNegOV,11 SVO but SO[Neg-V],,7 SVO but SO[Neg-V],,4 None,,,,,,,,,,,,,0,0,0
agc,agt,cent2084,Agta (Central),17.9666666667,121.833333333,Greater Central Philippine,Austronesian,Papunesia,PH,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,,,,7 Plural word,,,,3 Definite affix,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,4 Mixed type,,,,,,,,,,,,3 VSO,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,4 Demonstrative suffix,1 Numeral-Noun,,3 No dominant order,1 Initial,1 Initial interrogative phrase,,4 VO and Prepositions,,3 VO and AdjN,,,,,,,,,,,,,,,3 Negative auxiliary verb,,,,1 Question particle,,,,,,,,,,,,,,,,5 5,3 6-6.5,2 Green/blue,1 Red vs. yellow,,,,,,,,4 None,,,,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,,,,,,,0,0,0
agd,duo,dupa1235,Agta (Dupaningan),18.0,122.083333333,Greater Central Philippine,Austronesian,Papunesia,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Plural word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 VSO,2 VS,2 VO,,,2 Noun-Genitive,1 Adjective-Noun,6 Mixed,1 Numeral-Noun,,,3 Second position,1 Initial interrogative phrase,,,,3 VO and AdjN,,,,,,,,,,,,,,,2 Negative particle,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,,,,,,,0,0,0
